CLIP Pseudo-label 錯誤樣本分析
====================================================================================================

整體準確率: 84.26% (14884/17664)
錯誤樣本數: 2780/17664

====================================================================================================

錯誤樣本詳細資訊:
----------------------------------------------------------------------------------------------------
Idx    信心度        真實類別                                預測類別                                路徑
4101   0.2690     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/108_0.05681412418170998M58-乘載板-2_315Axis_292degree.jpg
4102   0.2772     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/109_0.056762547113667926M58-乘載板-2_315Axis_288degree.jpg
4104   0.2883     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/110_0.056697083911922234M58-乘載板-2_315Axis_284degree.jpg
4105   0.3623     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/111_0.05658797857567943M58-乘載板-2_315Axis_108degree.jpg
4106   0.2563     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/112_0.056490775639754014M58-乘載板-2_315Axis_252degree.jpg
4107   0.2946     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/113_0.05628049990081333M58-乘載板-2_315Axis_280degree.jpg
4108   0.2463     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/114_0.05622495536599881M58-乘載板-2_315Axis_256degree.jpg
4109   0.3481     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/115_0.05617932949811545M58-乘載板-2_315Axis_112degree.jpg
4110   0.3056     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/116_0.055941281491767504M58-乘載板-2_45Axis_48degree.jpg
4111   0.3904     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/117_0.05584011108906963M58-乘載板-2_315Axis_72degree.jpg
4112   0.2565     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/118_0.055584209482245586M58-乘載板-2_315Axis_248degree.jpg
4113   0.2806     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/119_0.055488990279706406M58-乘載板-2_315Axis_296degree.jpg
4115   0.3565     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/120_0.055385836143622295M58-乘載板-2_315Axis_116degree.jpg
4116   0.2305     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/121_0.05534219400912517M58-乘載板-2_315Axis_260degree.jpg
4117   0.3799     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/122_0.05530251934140051M58-乘載板-2_315Axis_68degree.jpg
4118   0.2856     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/123_0.05524300733981353M58-乘載板-2_315Axis_272degree.jpg
4119   0.2461     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/124_0.055171592937909145M58-乘載板-2_315Axis_264degree.jpg
4120   0.2676     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/125_0.055171592937909145M58-乘載板-2_315Axis_244degree.jpg
4121   0.2587     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/126_0.055163658004364215M58-乘載板-2_315Axis_268degree.jpg
4122   0.1561     M58-乘載板-2                           M58-擺臂部軸心                           data/M58/CAD_ratioFilter/M58-乘載板-2/127_0.055155723070819285M58-乘載板-2_45Axis_316degree.jpg
4123   0.2861     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/128_0.054836341995635786M58-乘載板-2_315Axis_276degree.jpg
4124   0.2742     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/129_0.054735171592937906M58-乘載板-2_315Axis_300degree.jpg
4126   0.2215     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/130_0.054731204126165445M58-乘載板-2_45Axis_224degree.jpg
4127   0.1304     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/131_0.05466574092441976M58-乘載板-2_90Axis_328degree.jpg
4128   0.2753     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/132_0.054304701448125374M58-乘載板-2_315Axis_240degree.jpg
4130   0.2595     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/134_0.05420749851219996M58-乘載板-2_315Axis_304degree.jpg
4132   0.3262     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/136_0.054092441975798454M58-乘載板-2_315Axis_120degree.jpg
4134   0.3830     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/138_0.05406268597500496M58-乘載板-2_315Axis_64degree.jpg
4135   0.3733     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/139_0.0538781987700853M58-乘載板-2_315Axis_60degree.jpg
4137   0.3080     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/140_0.05358658996230906M58-乘載板-2_45Axis_44degree.jpg
4138   0.3398     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/141_0.053334655822257486M58-乘載板-2_315Axis_124degree.jpg
4140   0.2821     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/143_0.053132315016861734M58-乘載板-2_315Axis_236degree.jpg
4141   0.2606     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/144_0.052995437413211666M58-乘載板-2_315Axis_308degree.jpg
4142   0.2373     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/145_0.052890299543741325M58-乘載板-2_45Axis_220degree.jpg
4143   0.3740     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/146_0.05283673874231303M58-乘載板-2_315Axis_56degree.jpg
4146   0.2849     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/149_0.05186867684983138M58-乘載板-2_315Axis_128degree.jpg
4148   0.3609     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/150_0.05175362031342987M58-乘載板-2_315Axis_52degree.jpg
4149   0.2420     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/151_0.05167625471136679M58-乘載板-2_315Axis_232degree.jpg
4150   0.2812     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/152_0.0512001586986709M58-乘載板-2_45Axis_40degree.jpg
4151   0.2739     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/153_0.05092640349137076M58-乘載板-2_315Axis_312degree.jpg
4152   0.2606     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/154_0.050547510414600275M58-乘載板-2_315Axis_132degree.jpg
4153   0.3578     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/155_0.05006744693513192M58-乘載板-2_315Axis_48degree.jpg
4154   0.1982     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/156_0.04982741519539774M58-乘載板-2_45Axis_216degree.jpg
4155   0.1173     M58-乘載板-2                           M58-擺臂部軸心                           data/M58/CAD_ratioFilter/M58-乘載板-2/157_0.04972822852608609M58-乘載板-2_45Axis_324degree.jpg
4156   0.2516     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/158_0.049676651458044035M58-乘載板-2_315Axis_228degree.jpg
4157   0.1954     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/159_0.049341400515770684M58-乘載板-2_90Axis_152degree.jpg
4161   0.2601     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/162_0.04855584209482246M58-乘載板-2_315Axis_136degree.jpg
4164   0.2611     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/165_0.04835151755604047M58-乘載板-2_315Axis_316degree.jpg
4165   0.3311     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/166_0.04800238048006348M58-乘載板-2_315Axis_44degree.jpg
4167   0.2660     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/168_0.04732394366197183M58-乘載板-2_315Axis_224degree.jpg
4168   0.0966     M58-乘載板-2                           M58-擺臂部軸心                           data/M58/CAD_ratioFilter/M58-乘載板-2/169_0.04663558817694902M58-乘載板-2_45Axis_328degree.jpg
4170   0.2583     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/170_0.046552271374727235M58-乘載板-2_315Axis_140degree.jpg
4171   0.3056     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/171_0.046113866296369765M58-乘載板-2_315Axis_40degree.jpg
4172   0.1893     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/172_0.04594128149176751M58-乘載板-2_45Axis_212degree.jpg
4173   0.2669     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/173_0.04582424122197976M58-乘載板-2_315Axis_320degree.jpg
4175   0.2626     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/175_0.045034715334259075M58-乘載板-2_315Axis_220degree.jpg
4177   0.1418     M58-乘載板-2                           M58-電池固定架2                          data/M58/CAD_ratioFilter/M58-乘載板-2/177_0.04443364411823051M58-乘載板-2_90Axis_336degree.jpg
4179   0.2004     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/179_0.043937710771672286M58-乘載板-2_315Axis_144degree.jpg
4182   0.2820     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/181_0.04350724062685975M58-乘載板-2_315Axis_36degree.jpg
4184   0.2637     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/183_0.04300535608014283M58-乘載板-2_315Axis_324degree.jpg
4186   0.2101     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/185_0.042749454473318786M58-乘載板-2_45Axis_208degree.jpg
4187   0.2546     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/186_0.042118627256496725M58-乘載板-2_315Axis_216degree.jpg
4190   0.1911     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/189_0.040807379488196786M58-乘載板-2_315Axis_148degree.jpg
4192   0.2783     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/190_0.040378893076770485M58-乘載板-2_315Axis_32degree.jpg
4193   0.2419     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/191_0.039648879190636775M58-乘載板-2_315Axis_328degree.jpg
4194   0.2388     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/192_0.03950605038682801M58-乘載板-2_315Axis_212degree.jpg
4195   0.0984     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/193_0.03886133703630232M58-乘載板-2_45Axis_336degree.jpg
4196   0.1346     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/194_0.03851815116048403M58-乘載板-2_90Axis_340degree.jpg
4197   0.1907     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/195_0.03840309462408252M58-乘載板-2_45Axis_204degree.jpg
4198   0.0830     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/196_0.03795675461218012M58-乘載板-2_90Axis_200degree.jpg
4199   0.1807     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/197_0.037581829002182106M58-乘載板-2_315Axis_152degree.jpg
4200   0.0792     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/198_0.037373536996627654M58-乘載板-2_90Axis_20degree.jpg
4201   0.2447     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/199_0.03730609006149573M58-乘載板-2_315Axis_28degree.jpg
4204   0.1447     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/200_0.036937115651656416M58-乘載板-2_90Axis_160degree.jpg
4205   0.2121     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/201_0.036726839912715734M58-乘載板-2_315Axis_332degree.jpg
4207   0.1593     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/203_0.03637373536996628M58-乘載板-2_45Axis_156degree.jpg
4208   0.2325     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/204_0.035629835350128945M58-乘載板-2_315Axis_208degree.jpg
4209   0.1786     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/205_0.03397936917278318M58-乘載板-2_315Axis_156degree.jpg
4210   0.1765     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/206_0.03366197183098592M58-乘載板-2_45Axis_200degree.jpg
4211   0.0910     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/207_0.03364411823050982M58-乘載板-2_45Axis_340degree.jpg
4212   0.2109     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/208_0.03353104542749454M58-乘載板-2_315Axis_24degree.jpg
4213   0.0856     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/209_0.032961713945645704M58-乘載板-2_90Axis_196degree.jpg
4215   0.1549     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/210_0.0323943661971831M58-乘載板-2_90Axis_344degree.jpg
4216   0.1838     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/211_0.03236659392977584M58-乘載板-2_315Axis_336degree.jpg
4217   0.1499     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/212_0.031884546716921244M58-乘載板-2_90Axis_164degree.jpg
4218   0.1612     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/213_0.03181114858163063M58-乘載板-2_45Axis_160degree.jpg
4219   0.0956     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/214_0.03157905177544138M58-乘載板-2_90Axis_16degree.jpg
4220   0.2300     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/215_0.03141043443761159M58-乘載板-2_315Axis_204degree.jpg
4222   0.1620     M58-乘載板-2                           M58-乘載板                             data/M58/CAD_ratioFilter/M58-乘載板-2/217_0.02977385439396945M58-乘載板-2_315Axis_160degree.jpg

... 還有 2280 個錯誤樣本未顯示
