image_path,class_id,true_class,pred_class,confidence,is_correct
/mnt/backups/andycw/M58/Real_all_nobg/M58-拖鏈封蓋/20240417101843.jpg,18,M58-拖鏈封蓋,M58-煞車電阻盤,0.9989,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-拖鏈封蓋/20240417101844.jpg,18,M58-拖鏈封蓋,M58-煞車電阻盤,0.9990,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-拖鏈封蓋/20240417101846.jpg,18,M58-拖鏈封蓋,M58-皮帶拖板,0.3509,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-拖鏈封蓋/20240417101743.jpg,18,M58-拖鏈封蓋,M58-拖鏈封蓋,0.7550,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-拖鏈封蓋/20240417101746.jpg,18,M58-拖鏈封蓋,M58-拖鏈封蓋,0.8504,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-拖鏈封蓋/20240417101749.jpg,18,M58-拖鏈封蓋,M58-拖鏈封蓋,0.7521,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-拖鏈封蓋/20240417101751.jpg,18,M58-拖鏈封蓋,M58-拖鏈封蓋,0.7918,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-拖鏈封蓋/20240417102415.jpg,18,M58-拖鏈封蓋,M58-拖鏈封蓋,0.4854,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-拖鏈封蓋/20240417102411.jpg,18,M58-拖鏈封蓋,M58-拖鏈封蓋,0.3985,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-拖鏈封蓋/20240417102410.jpg,18,M58-拖鏈封蓋,M58-皮帶支撐片,0.4148,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-拖鏈封蓋/20240417102408.jpg,18,M58-拖鏈封蓋,M58-電池固定架2,0.5128,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-拖鏈封蓋/20240417102321.jpg,18,M58-拖鏈封蓋,M58-皮帶支撐片,0.9524,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-拖鏈封蓋/20240417101942.jpg,18,M58-拖鏈封蓋,M58-電池固定架2,0.3099,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-拖鏈封蓋/20240417101939.jpg,18,M58-拖鏈封蓋,M58-下方護蓋1(從動側),0.4864,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-拖鏈封蓋/20240417101927.jpg,18,M58-拖鏈封蓋,M58-皮帶支撐片,0.9123,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-拖鏈封蓋/20240417102404.jpg,18,M58-拖鏈封蓋,M58-拖鏈封蓋,0.7083,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-拖鏈封蓋/20240417102338.jpg,18,M58-拖鏈封蓋,M58-下方護蓋1(從動側),0.5968,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-拖鏈封蓋/20240417102336.jpg,18,M58-拖鏈封蓋,M58-下方護蓋1(從動側),0.5644,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-拖鏈封蓋/20240417102324.jpg,18,M58-拖鏈封蓋,M58-皮帶支撐片,0.8684,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-拖鏈封蓋/20240417102417.jpg,18,M58-拖鏈封蓋,M58-拖鏈封蓋,0.5683,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-拖鏈封蓋/20240417102421.jpg,18,M58-拖鏈封蓋,M58-拖鏈封蓋,0.4722,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-拖鏈封蓋/20240417102424.jpg,18,M58-拖鏈封蓋,M58-拖鏈封蓋,0.5541,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-拖鏈封蓋/20240417102435.jpg,18,M58-拖鏈封蓋,M58-拖鏈封蓋,0.9529,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-拖鏈封蓋/20240417102438.jpg,18,M58-拖鏈封蓋,M58-拖鏈封蓋,0.8544,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-拖鏈封蓋/20240417102439.jpg,18,M58-拖鏈封蓋,M58-拖鏈封蓋,0.8400,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-拖鏈封蓋/20240417102441.jpg,18,M58-拖鏈封蓋,M58-封板支撐柱,0.5252,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-拖鏈封蓋/20240417102442.jpg,18,M58-拖鏈封蓋,M58-拖鏈封蓋,0.8063,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-拖鏈封蓋/20240417102447.jpg,18,M58-拖鏈封蓋,M58-拖鏈封蓋,0.9018,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-拖鏈封蓋/20240417102450.jpg,18,M58-拖鏈封蓋,M58-拖鏈封蓋,0.8605,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-拖鏈封蓋/20240417102455.jpg,18,M58-拖鏈封蓋,M58-拖鏈封蓋,0.8153,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-拖鏈封蓋/20240417102457.jpg,18,M58-拖鏈封蓋,M58-拖鏈封蓋,0.9134,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-拖鏈封蓋/20240417102510.jpg,18,M58-拖鏈封蓋,M58-皮帶支撐片,0.8819,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-拖鏈封蓋/20240417102511.jpg,18,M58-拖鏈封蓋,M58-皮帶支撐片,0.9413,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-拖鏈封蓋/20240417102514.jpg,18,M58-拖鏈封蓋,M58-皮帶支撐片,0.8632,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-拖鏈封蓋/20240417102524.jpg,18,M58-拖鏈封蓋,M58-下方護蓋1(從動側),0.6455,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-拖鏈封蓋/20240417101853.jpg,18,M58-拖鏈封蓋,M58-煞車電阻盤,0.4243,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-拖鏈封蓋/20240417101856.jpg,18,M58-拖鏈封蓋,M58-皮帶支撐片,0.4678,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-拖鏈封蓋/20240417101923.jpg,18,M58-拖鏈封蓋,M58-皮帶支撐片,0.9120,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-拖鏈封蓋/20240417101924.jpg,18,M58-拖鏈封蓋,M58-皮帶支撐片,0.8948,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-拖鏈封蓋/20240417102527.jpg,18,M58-拖鏈封蓋,M58-皮帶支撐片,0.4740,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-拖鏈封蓋/20240417102528.jpg,18,M58-拖鏈封蓋,M58-下方護蓋1(從動側),0.5901,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-拖鏈封蓋/20240417102557.jpg,18,M58-拖鏈封蓋,M58-封板支撐柱,0.7170,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-拖鏈封蓋/20240417102554.jpg,18,M58-拖鏈封蓋,M58-封板支撐柱,0.9395,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-拖鏈封蓋/20240417102611.jpg,18,M58-拖鏈封蓋,M58-封板支撐柱,0.6414,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-拖鏈封蓋/20240417102612.jpg,18,M58-拖鏈封蓋,M58-拖鏈封蓋,0.5981,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-拖鏈封蓋/20240417102609.jpg,18,M58-拖鏈封蓋,M58-封板支撐柱,0.6329,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-拖鏈封蓋/20240417102608.jpg,18,M58-拖鏈封蓋,M58-拖鏈封蓋,0.5041,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-拖鏈封蓋/20240417102606.jpg,18,M58-拖鏈封蓋,M58-封板支撐柱,0.5472,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-拖鏈封蓋/20240417102559.jpg,18,M58-拖鏈封蓋,M58-封板支撐柱,0.9183,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂下擋塊/20240717112313.jpg,19,M58-擺臂下擋塊,M58-毛刷連接板,0.5684,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂下擋塊/20240717112325.jpg,19,M58-擺臂下擋塊,M58-毛刷連接板,0.9518,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂下擋塊/20240717112331.jpg,19,M58-擺臂下擋塊,M58-毛刷連接板,0.8775,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂下擋塊/20240717112333.jpg,19,M58-擺臂下擋塊,M58-毛刷連接板,0.4247,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂下擋塊/20240516102720.jpg,19,M58-擺臂下擋塊,M58-毛刷連接板,0.9270,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂下擋塊/20240516102716.jpg,19,M58-擺臂下擋塊,M58-毛刷連接板,0.8768,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂下擋塊/20240516102711.jpg,19,M58-擺臂下擋塊,M58-毛刷連接板,0.5386,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂下擋塊/20240516102707.jpg,19,M58-擺臂下擋塊,M58-Encoder側走行機身,0.5347,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂下擋塊/20240516102646.jpg,19,M58-擺臂下擋塊,M58-毛刷連接板,0.7418,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂下擋塊/20240516102647.jpg,19,M58-擺臂下擋塊,M58-毛刷連接板,0.8319,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂下擋塊/20240516102657.jpg,19,M58-擺臂下擋塊,M58-擺臂下擋塊,0.5020,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂下擋塊/20240516102702.jpg,19,M58-擺臂下擋塊,M58-毛刷連接板,0.8591,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂下擋塊/20240516102644.jpg,19,M58-擺臂下擋塊,M58-毛刷連接板,0.8822,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂下擋塊/20240516102643.jpg,19,M58-擺臂下擋塊,M58-毛刷連接板,0.9290,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂下擋塊/20240516102622.jpg,19,M58-擺臂下擋塊,M58-毛刷連接板,0.9443,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂下擋塊/20240516102617.jpg,19,M58-擺臂下擋塊,M58-擺臂下擋塊,0.6406,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂下擋塊/20240717112335.jpg,19,M58-擺臂下擋塊,M58-毛刷連接板,0.6288,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂下擋塊/20240717112334.jpg,19,M58-擺臂下擋塊,M58-毛刷連接板,0.4571,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂下擋塊/20240717112338.jpg,19,M58-擺臂下擋塊,M58-毛刷連接板,0.9525,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂下擋塊/20240717112342.jpg,19,M58-擺臂下擋塊,M58-毛刷連接板,0.3901,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂下擋塊/20240717112312.jpg,19,M58-擺臂下擋塊,M58-毛刷連接板,0.8142,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂下擋塊/20240516102723.jpg,19,M58-擺臂下擋塊,M58-毛刷連接板,0.6919,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂下擋塊/20240516102623.jpg,19,M58-擺臂下擋塊,M58-毛刷連接板,0.9253,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂下擋塊/20240516102632.jpg,19,M58-擺臂下擋塊,M58-擺臂下擋塊,0.3308,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂下擋塊/20240516102633.jpg,19,M58-擺臂下擋塊,M58-毛刷連接板,0.4809,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂下擋塊/20240516102640.jpg,19,M58-擺臂下擋塊,M58-毛刷連接板,0.4692,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部檢知管/20240516104545.jpg,20,M58-擺臂部檢知管,M58-擺臂部檢知管,0.8087,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部檢知管/20240516104552.jpg,20,M58-擺臂部檢知管,M58-擺臂部檢知管,0.4342,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部檢知管/20240516104513.jpg,20,M58-擺臂部檢知管,M58-擺臂部檢知管,0.4459,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部檢知管/20240516104514.jpg,20,M58-擺臂部檢知管,M58-擺臂部檢知管,0.5340,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部檢知管/20240516104619.jpg,20,M58-擺臂部檢知管,M58-擺臂部檢知管,0.5929,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部檢知管/20240516104622.jpg,20,M58-擺臂部檢知管,M58-擺臂部馬達固定座,0.6058,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部檢知管/20240516104653.jpg,20,M58-擺臂部檢知管,M58-擺臂部檢知管,0.4881,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部檢知管/20240516104649.jpg,20,M58-擺臂部檢知管,M58-乘載板導條,0.3373,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部檢知管/20240516104639.jpg,20,M58-擺臂部檢知管,M58-擺臂部檢知管,0.4614,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部檢知管/20240516104638.jpg,20,M58-擺臂部檢知管,M58-擺臂部檢知管,0.4684,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部檢知管/20240516104650.jpg,20,M58-擺臂部檢知管,M58-乘載板導條,0.7526,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部檢知管/20240516104625.jpg,20,M58-擺臂部檢知管,M58-擺臂部軸心,0.2937,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部檢知管/20240516104536.jpg,20,M58-擺臂部檢知管,M58-擺臂部檢知管,0.8550,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部檢知管/20240516104531.jpg,20,M58-擺臂部檢知管,M58-擺臂部檢知管,0.7158,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部檢知管/20240516104631.jpg,20,M58-擺臂部檢知管,M58-擺臂部檢知管,0.2452,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部檢知管/20240516104526.jpg,20,M58-擺臂部檢知管,M58-Encoder側走行機身,0.4849,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部檢知管/20240516104521.jpg,20,M58-擺臂部檢知管,M58-擺臂部檢知管,0.6585,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部檢知管/20240516104520.jpg,20,M58-擺臂部檢知管,M58-擺臂部軸心,0.4472,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部檢知管/20240516104527.jpg,20,M58-擺臂部檢知管,M58-Encoder側走行機身,0.5658,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部軸心/20240516104626.jpg,21,M58-擺臂部軸心,M58-擺臂部軸心,0.9403,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部軸心/20240516104616.jpg,21,M58-擺臂部軸心,M58-擺臂部軸心,0.4548,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部軸心/20240516104617.jpg,21,M58-擺臂部軸心,M58-擺臂部軸心,0.5447,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部軸心/20240516104622.jpg,21,M58-擺臂部軸心,M58-擺臂部軸心,0.9288,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部軸心/20240516104508.jpg,21,M58-擺臂部軸心,M58-擺臂部軸心,0.7685,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部軸心/20240516104509.jpg,21,M58-擺臂部軸心,M58-擺臂部軸心,0.7135,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部軸心/20240516104512.jpg,21,M58-擺臂部軸心,M58-擺臂部軸心,0.5603,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部軸心/20240516104607.jpg,21,M58-擺臂部軸心,M58-擺臂部軸心,0.9049,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部軸心/20240516104603.jpg,21,M58-擺臂部軸心,M58-擺臂部軸心,0.9167,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部軸心/20240516104600.jpg,21,M58-擺臂部軸心,M58-擺臂部軸心,0.9416,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部軸心/20240516104559.jpg,21,M58-擺臂部軸心,M58-擺臂部軸心,0.9414,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部軸心/20240516104538.jpg,21,M58-擺臂部軸心,M58-擺臂部軸心,0.8888,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部軸心/20240516104539.jpg,21,M58-擺臂部軸心,M58-擺臂部軸心,0.8180,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部軸心/20240516104542.jpg,21,M58-擺臂部軸心,M58-擺臂部軸心,0.9443,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部軸心/20240516104555.jpg,21,M58-擺臂部軸心,M58-擺臂部軸心,0.9609,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部軸心/20240516104520.jpg,21,M58-擺臂部軸心,M58-擺臂部軸心,0.6613,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部軸心/20240516104519.jpg,21,M58-擺臂部軸心,M58-擺臂部軸心,0.5211,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部軸心/20240516104524.jpg,21,M58-擺臂部軸心,M58-煞車電阻盤,0.3700,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部軸心/20240516104523.jpg,21,M58-擺臂部軸心,M58-擺臂部軸心,0.3999,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部軸心/20240516104612.jpg,21,M58-擺臂部軸心,M58-擺臂部軸心,0.8604,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部軸心/20240516104611.jpg,21,M58-擺臂部軸心,M58-擺臂部軸心,0.8665,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部軸心/20240516104516.jpg,21,M58-擺臂部軸心,M58-擺臂部軸心,0.4546,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部軸心/20240516104513.jpg,21,M58-擺臂部軸心,M58-擺臂部軸心,0.5839,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部軸心/20240516104535.jpg,21,M58-擺臂部軸心,M58-擺臂部軸心,0.8757,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部軸心/20240516104529.jpg,21,M58-擺臂部軸心,M58-FORK驅動軸心,0.7812,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部軸承座/20240717143853.jpg,22,M58-擺臂部軸承座,M58-擺臂部檢知管,0.4055,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部軸承座/20240717143858.jpg,22,M58-擺臂部軸承座,M58-擺臂部馬達固定座,0.9234,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部軸承座/20240717143938.jpg,22,M58-擺臂部軸承座,M58-擺臂部馬達固定座,0.7002,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部軸承座/20240717143933.jpg,22,M58-擺臂部軸承座,M58-擺臂部馬達固定座,0.7233,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部軸承座/20240717143925.jpg,22,M58-擺臂部軸承座,M58-擺臂部馬達固定座,0.7139,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部軸承座/20240717143930.jpg,22,M58-擺臂部軸承座,M58-擺臂部馬達固定座,0.5570,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部軸承座/20240717143918.jpg,22,M58-擺臂部軸承座,M58-擺臂部馬達固定座,0.7697,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部軸承座/20240717143919.jpg,22,M58-擺臂部軸承座,M58-擺臂部馬達固定座,0.4636,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部軸承座/20240717143908.jpg,22,M58-擺臂部軸承座,M58-擺臂部馬達固定座,0.9352,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部軸承座/20240717143902.jpg,22,M58-擺臂部軸承座,M58-擺臂部馬達固定座,0.8974,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部軸承座/20240516105627.jpg,22,M58-擺臂部軸承座,M58-擺臂部馬達固定座,0.5024,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部軸承座/20240516105624.jpg,22,M58-擺臂部軸承座,M58-Fork馬達固定板,0.3641,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部軸承座/20240717143942.jpg,22,M58-擺臂部軸承座,M58-擺臂部馬達固定座,0.9351,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部軸承座/20240717143948.jpg,22,M58-擺臂部軸承座,M58-電池固定架2,0.8580,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部軸承座/20240516105526.jpg,22,M58-擺臂部軸承座,M58-擺臂部馬達固定座,0.3052,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部軸承座/20240516105521.jpg,22,M58-擺臂部軸承座,M58-擺臂部馬達固定座,0.9572,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部軸承座/20240516105536.jpg,22,M58-擺臂部軸承座,M58-煞車電阻盤,0.5452,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部軸承座/20240516105531.jpg,22,M58-擺臂部軸承座,M58-擺臂部馬達固定座,0.8524,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部軸承座/20240516105553.jpg,22,M58-擺臂部軸承座,M58-擺臂部馬達固定座,0.9777,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部軸承座/20240516105558.jpg,22,M58-擺臂部軸承座,M58-擺臂部馬達固定座,0.9557,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部軸承座/20240516105541.jpg,22,M58-擺臂部軸承座,M58-擺臂部馬達固定座,0.9847,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部軸承座/20240516105545.jpg,22,M58-擺臂部軸承座,M58-擺臂部馬達固定座,0.8650,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部軸承座/20240717143914.jpg,22,M58-擺臂部軸承座,M58-電池固定架2,0.4578,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部軸承座/20240717143909.jpg,22,M58-擺臂部軸承座,M58-擺臂部馬達固定座,0.8969,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部軸承座/20240516105632.jpg,22,M58-擺臂部軸承座,M58-擺臂部馬達固定座,0.9176,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部軸承座/20240516105636.jpg,22,M58-擺臂部軸承座,M58-擺臂部馬達固定座,0.9873,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部軸承座/20240516105603.jpg,22,M58-擺臂部軸承座,M58-擺臂部馬達固定座,0.1909,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部軸承座/20240516105608.jpg,22,M58-擺臂部軸承座,M58-擺臂部馬達固定座,0.9005,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部軸承座/20240516105619.jpg,22,M58-擺臂部軸承座,M58-擺臂部馬達固定座,0.9894,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部軸承座/20240516105612.jpg,22,M58-擺臂部軸承座,M58-擺臂部馬達固定座,0.9367,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部馬達固定座/20240516103838.jpg,23,M58-擺臂部馬達固定座,M58-擺臂部馬達固定座,0.9822,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部馬達固定座/20240516103834.jpg,23,M58-擺臂部馬達固定座,M58-擺臂部馬達固定座,0.7471,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部馬達固定座/20240516103743.jpg,23,M58-擺臂部馬達固定座,M58-擺臂部馬達固定座,0.9714,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部馬達固定座/20240516103747.jpg,23,M58-擺臂部馬達固定座,M58-擺臂部馬達固定座,0.6606,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部馬達固定座/20240516103806.jpg,23,M58-擺臂部馬達固定座,M58-擺臂部馬達固定座,0.9898,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部馬達固定座/20240516103812.jpg,23,M58-擺臂部馬達固定座,M58-擺臂部馬達固定座,0.9670,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部馬達固定座/20240516103817.jpg,23,M58-擺臂部馬達固定座,M58-擺臂部馬達固定座,0.5404,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部馬達固定座/20240516103823.jpg,23,M58-擺臂部馬達固定座,M58-擺臂部馬達固定座,0.8540,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部馬達固定座/20240516103802.jpg,23,M58-擺臂部馬達固定座,M58-擺臂部馬達固定座,0.9176,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部馬達固定座/20240516103801.jpg,23,M58-擺臂部馬達固定座,M58-擺臂部馬達固定座,0.9603,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部馬達固定座/20240516103757.jpg,23,M58-擺臂部馬達固定座,M58-擺臂部馬達固定座,0.9305,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部馬達固定座/20240516103751.jpg,23,M58-擺臂部馬達固定座,M58-擺臂部馬達固定座,0.9220,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部馬達固定座/20240516103851.jpg,23,M58-擺臂部馬達固定座,M58-擺臂部馬達固定座,0.5112,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部馬達固定座/20240516103855.jpg,23,M58-擺臂部馬達固定座,M58-擺臂部馬達固定座,0.7669,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部馬達固定座/20240516103856.jpg,23,M58-擺臂部馬達固定座,M58-擺臂部馬達固定座,0.8909,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部馬達固定座/20240516103906.jpg,23,M58-擺臂部馬達固定座,M58-擺臂部馬達固定座,0.4018,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部馬達固定座/20240516103852.jpg,23,M58-擺臂部馬達固定座,M58-擺臂部馬達固定座,0.5150,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部馬達固定座/20240516103909.jpg,23,M58-擺臂部馬達固定座,M58-毛刷連接板,0.7986,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部馬達固定座/20240516103908.jpg,23,M58-擺臂部馬達固定座,M58-毛刷連接板,0.6869,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部馬達固定座/20240516103907.jpg,23,M58-擺臂部馬達固定座,M58-毛刷連接板,0.5113,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-擺臂部馬達固定座/20240516103738.jpg,23,M58-擺臂部馬達固定座,M58-擺臂部馬達固定座,0.9796,True
